transaction_id,amount,transaction_type,merchant_category,customer_age,card_type,country,hour,device,is_fraud
TXN100417,,ONLINE,groceries,,credit,UAE,6,,0
TXN100418,,Online,grocry,76.0,credit,usa,-1,,0
TXN100419,33.05,online,food,,Debit,USA,-2,,0
TXN100420,1266.85,pos,Electronics,18.0,Debit,Canada,10,mobile,0
TXN100421,abc,online,entertainment,5.0,Credit,USA,26,,1
TXN100422,abc,POS,grocry,8.0,credit,India,-1,,1
TXN100423,abc,POS,entertainment,85.0,credit,Canada,23,web,0
TXN100424,,ATM,electronics,65.0,credit,UK,27,mobile,0
TXN100425,367.81,Online,groceries,,Debit,UK,18,mobile,0
TXN100426,12991.75,online,Electronics,,CREDIT,usa,21,POS,1
TXN100427,1255.46,pos,electronics,86.0,Credit,canada,5,,0
TXN100428,10819.86,online,food,,credit,USA,24,,1
TXN100429,,ATM,electronics,95.0,Debit,UAE,25,mobile,0
TXN100430,896.43,ATM,travel,7.0,Credit,usa,-5,,1
TXN100431,9642.16,ONLINE,groceries,,debit,UK,24,POS,1
TXN100432,abc,pos,entertainment,2.0,Credit,USA,15,web,1
TXN100433,abc,POS,Electronics,65.0,CREDIT,India,-4,web,0
TXN100434,,pos,entertainment,7.0,Debit,UAE,5,,1
TXN100435,abc,Online,Travel,26.0,CREDIT,UK,-2,web,0
TXN100436,abc,pos,electronics,10.0,credit,canada,16,,1
TXN100437,712.87,ATM,food,88.0,debit,India,18,,0
TXN100438,,ATM,groceries,,credit,UAE,24,mobile,0
TXN100439,9066.18,Online,Travel,36.0,credit,UAE,25,,1
TXN100440,1287.59,POS,entertainment,3.0,CREDIT,UAE,30,mobile,1
TXN100441,580.39,ONLINE,food,5.0,credit,Canada,28,POS,1
TXN100442,abc,POS,groceries,41.0,Debit,India,25,mobile,0
TXN100443,12373.8,ATM,Electronics,,CREDIT,USA,-3,,1
TXN100444,,ATM,travel,46.0,Credit,UAE,2,POS,1
TXN100445,5769.47,ONLINE,grocry,3.0,Credit,USA,29,web,1
TXN100446,713.49,ONLINE,Electronics,88.0,debit,Canada,27,,0
TXN100447,abc,pos,electronics,87.0,Credit,UAE,11,web,0
TXN100448,9559.27,pos,electronics,9.0,Credit,UK,5,POS,1
TXN100449,abc,Online,Electronics,95.0,CREDIT,UK,11,,0
TXN100450,,POS,electronics,8.0,credit,Canada,-3,,1
TXN100451,,ONLINE,grocry,8.0,Debit,usa,27,web,1
TXN100452,671.73,pos,Electronics,88.0,Credit,USA,-1,mobile,0
TXN100453,,ONLINE,groceries,6.0,debit,Canada,-3,POS,1
TXN100454,530.28,Online,entertainment,92.0,Credit,canada,25,,0
TXN100455,,pos,Travel,22.0,credit,canada,20,,0
TXN100456,10679.16,Online,electronics,,credit,india,27,,1
TXN100457,12912.2,ONLINE,travel,86.0,debit,UK,15,POS,1
TXN100458,abc,pos,entertainment,,credit,Canada,-1,web,0
TXN100459,,ATM,electronics,85.0,CREDIT,canada,-3,POS,0
TXN100460,14363.17,ATM,electronics,2.0,Debit,Canada,26,POS,1
TXN100461,10800.47,online,electronics,,debit,Canada,5,,1
TXN100462,335.56,POS,entertainment,2.0,credit,UAE,-3,web,1
TXN100463,abc,Online,travel,2.0,Credit,India,9,mobile,1
TXN100464,640.08,online,groceries,67.0,Credit,usa,1,,1
TXN100465,182.79,ONLINE,groceries,2.0,Debit,India,5,web,1
TXN100466,abc,ONLINE,electronics,9.0,Debit,usa,3,,1
TXN100467,abc,Online,groceries,,CREDIT,UK,-5,,0
TXN100468,,online,Travel,8.0,debit,Canada,28,mobile,1
TXN100469,,ONLINE,entertainment,,Credit,canada,9,,0
TXN100470,1408.93,ATM,entertainment,,Debit,usa,-4,,0
TXN100471,12414.32,online,Travel,4.0,Debit,canada,-4,,1
TXN100472,abc,ATM,food,,debit,india,4,POS,1
TXN100473,7308.22,online,grocry,,credit,UK,-1,web,1
TXN100474,457.62,ATM,entertainment,88.0,debit,UAE,-3,,0
TXN100475,822.2,POS,grocry,,debit,UAE,25,POS,0
TXN100476,,Online,travel,63.0,Debit,UAE,29,,0
TXN100477,10622.55,pos,groceries,,Debit,Canada,9,,1
TXN100478,abc,ATM,groceries,66.0,debit,Canada,11,web,0
TXN100479,375.18,ATM,grocry,86.0,Credit,USA,-3,,0
TXN100480,abc,online,entertainment,,Debit,canada,-1,mobile,0
TXN100481,,pos,Travel,89.0,debit,India,30,web,0
TXN100482,,Online,grocry,86.0,CREDIT,usa,-1,web,0
TXN100483,abc,pos,travel,9.0,debit,canada,-1,,1
TXN100484,5186.03,pos,entertainment,,Debit,USA,-4,web,1
TXN100485,abc,POS,food,2.0,debit,india,26,,1
TXN100486,7384.83,Online,groceries,,Debit,canada,13,POS,1
TXN100487,abc,ATM,electronics,59.0,credit,usa,10,,0
TXN100488,1345.68,POS,electronics,33.0,Debit,india,25,mobile,0
TXN100489,,ATM,Electronics,7.0,credit,UK,-3,POS,1
TXN100490,abc,ATM,grocry,,Credit,india,27,POS,0
TXN100491,1232.94,ATM,groceries,,CREDIT,Canada,21,,0
TXN100492,,ONLINE,travel,4.0,Credit,UAE,30,,1
TXN100493,1185.03,POS,entertainment,,credit,UK,22,POS,0
TXN100494,abc,POS,groceries,1.0,debit,UK,25,POS,1
TXN100495,5822.32,Online,electronics,,CREDIT,UAE,15,,1
TXN100496,12995.29,online,food,,Debit,India,28,,1
TXN100497,,Online,travel,,Debit,canada,19,POS,0
TXN100498,259.33,ATM,food,,credit,India,-4,POS,0
TXN100499,,Online,Electronics,5.0,debit,UK,-4,POS,1
TXN100500,9509.77,ONLINE,entertainment,1.0,CREDIT,canada,-4,,1
TXN100501,1105.48,pos,groceries,,CREDIT,USA,28,,0
TXN100502,abc,Online,groceries,3.0,Debit,UAE,10,POS,1
TXN100503,abc,online,Travel,92.0,CREDIT,canada,-3,,0
TXN100504,abc,ATM,entertainment,,credit,India,4,mobile,1
TXN100505,,POS,grocry,,CREDIT,UAE,24,web,0
TXN100506,abc,Online,electronics,9.0,Debit,USA,-1,mobile,1
TXN100507,373.01,ONLINE,groceries,91.0,Debit,usa,10,,0
TXN100508,,ATM,travel,56.0,Debit,UAE,10,mobile,0
TXN100509,1203.33,ATM,grocry,53.0,debit,india,-4,mobile,0
TXN100510,,POS,travel,86.0,debit,canada,29,web,0
TXN100511,abc,pos,Electronics,,CREDIT,canada,-2,,0
TXN100512,283.6,online,Travel,8.0,Credit,UAE,-1,,1
TXN100513,,ONLINE,electronics,95.0,Credit,canada,24,mobile,0
TXN100514,,POS,grocry,89.0,CREDIT,usa,24,,0
TXN100515,,online,grocry,,debit,india,10,mobile,0
TXN100516,1121.81,POS,groceries,18.0,Credit,UAE,30,,0
TXN100517,abc,ATM,food,5.0,Credit,USA,6,web,1
TXN100518,7092.29,ATM,Electronics,45.0,CREDIT,UAE,4,mobile,1
TXN100519,,POS,entertainment,8.0,Credit,india,-2,mobile,1
TXN100520,,POS,entertainment,94.0,credit,UAE,28,,0
TXN100521,,Online,groceries,91.0,Debit,usa,8,,0
TXN100522,,ATM,food,3.0,debit,Canada,14,,1
TXN100523,,Online,travel,91.0,debit,UK,26,mobile,0
TXN100524,6290.97,Online,entertainment,92.0,Credit,India,-5,POS,1
TXN100525,538.78,online,Travel,2.0,credit,India,-3,mobile,1
TXN100526,10570.22,ATM,grocry,,credit,usa,19,,1
TXN100527,67.74,Online,Travel,,credit,UK,20,mobile,0
TXN100528,,online,Electronics,90.0,Debit,UK,26,,0
TXN100529,11649.95,pos,food,,debit,canada,30,POS,1
TXN100530,1415.89,ATM,grocry,,Credit,canada,1,web,1
TXN100531,abc,POS,food,89.0,CREDIT,USA,8,,0
TXN100532,,ATM,Travel,88.0,credit,USA,27,web,0
TXN100533,10407.9,online,travel,6.0,credit,USA,17,POS,1
TXN100534,1091.13,ATM,groceries,89.0,credit,USA,-5,,0
TXN100535,9531.47,ATM,Electronics,5.0,debit,India,28,web,1
TXN100536,1235.15,Online,food,71.0,credit,canada,-2,mobile,0
TXN100537,,ONLINE,entertainment,,debit,UK,-1,,0
TXN100538,198.43,ATM,Electronics,8.0,Debit,Canada,-1,mobile,1
TXN100539,185.7,pos,electronics,89.0,CREDIT,india,15,web,0
TXN100540,abc,ONLINE,Electronics,29.0,Debit,Canada,-5,,0
TXN100541,abc,POS,entertainment,10.0,Debit,UAE,25,POS,1
TXN100542,,POS,Electronics,75.0,debit,india,20,mobile,0
TXN100543,abc,pos,grocry,9.0,Debit,USA,-1,,1
TXN100544,6202.83,online,travel,,credit,Canada,-1,mobile,1
TXN100545,513.24,pos,Travel,42.0,credit,UK,-4,mobile,0
TXN100546,14521.65,online,Travel,85.0,debit,usa,-4,POS,1
TXN100547,566.39,online,Electronics,10.0,debit,canada,-3,,1
TXN100548,831.92,POS,Electronics,76.0,Credit,UK,-1,mobile,0
TXN100549,10004.32,ONLINE,electronics,,Debit,UAE,-5,,1
TXN100550,437.43,online,entertainment,,CREDIT,India,18,web,0
TXN100551,abc,online,food,87.0,debit,India,-1,POS,0
TXN100552,,ONLINE,Electronics,6.0,debit,Canada,0,,1
TXN100553,14014.45,POS,entertainment,66.0,credit,USA,21,POS,1
TXN100554,abc,POS,electronics,,CREDIT,India,25,mobile,0
TXN100555,abc,Online,grocry,95.0,Credit,India,-3,,0
TXN100556,12069.68,online,Electronics,86.0,Debit,UAE,25,,1
TXN100557,11029.73,online,electronics,87.0,Debit,India,25,mobile,1
TXN100558,abc,ATM,entertainment,18.0,CREDIT,canada,24,,0
TXN100559,702.55,ATM,Electronics,,CREDIT,USA,12,,0
TXN100560,14902.65,ATM,food,2.0,Credit,Canada,29,mobile,1
TXN100561,46.67,pos,Travel,71.0,debit,India,-5,,0
TXN100562,,online,entertainment,55.0,credit,canada,10,mobile,0
TXN100563,abc,pos,food,22.0,Debit,USA,9,,0
TXN100564,1129.19,POS,food,47.0,CREDIT,USA,26,web,0
TXN100565,166.47,pos,Electronics,87.0,CREDIT,canada,15,web,0
TXN100566,5440.71,ONLINE,food,6.0,Credit,UAE,-1,POS,1
TXN100567,10176.81,online,Electronics,,CREDIT,India,6,POS,1
TXN100568,,pos,Travel,94.0,Debit,india,13,,0
TXN100569,,Online,groceries,,Debit,India,-2,,0
TXN100570,311.95,ONLINE,groceries,22.0,Credit,india,29,POS,0
TXN100571,5296.86,ONLINE,electronics,87.0,Debit,India,5,POS,1
TXN100572,5209.94,POS,grocry,,Credit,Canada,28,,1
TXN100573,5653.78,Online,Electronics,91.0,CREDIT,canada,24,,1
TXN100574,10354.68,ONLINE,Electronics,,Credit,usa,15,,1
TXN100575,abc,POS,entertainment,,debit,UAE,27,,0
TXN100576,7072.0,POS,Electronics,,debit,UK,11,web,1
TXN100577,abc,Online,groceries,94.0,debit,UAE,-2,,0
TXN100578,8823.71,POS,Electronics,34.0,CREDIT,usa,8,mobile,1
TXN100579,abc,Online,Travel,95.0,Credit,UK,22,POS,0
TXN100580,,POS,groceries,,Credit,India,23,,0
TXN100581,,ATM,entertainment,2.0,debit,canada,27,mobile,1
TXN100582,10775.08,ONLINE,groceries,6.0,debit,canada,30,,1
TXN100583,452.96,Online,electronics,,debit,India,-5,web,0
TXN100584,,ATM,travel,3.0,credit,UAE,0,,1
TXN100585,429.31,POS,groceries,9.0,CREDIT,canada,12,,1
TXN100586,,Online,electronics,,debit,UK,26,web,0
TXN100587,abc,Online,groceries,,Debit,India,-3,,0
TXN100588,696.73,ONLINE,entertainment,5.0,debit,India,-1,,1
TXN100589,580.07,POS,groceries,89.0,credit,India,30,mobile,0
TXN100590,1493.0,pos,Travel,87.0,Credit,USA,24,,0
TXN100591,12459.57,POS,groceries,5.0,CREDIT,UAE,15,,1
TXN100592,,Online,entertainment,5.0,credit,usa,24,,1
TXN100593,256.84,ATM,travel,8.0,Credit,USA,-1,mobile,1
TXN100594,1255.57,POS,travel,46.0,credit,canada,6,web,0
TXN100595,141.62,ONLINE,Electronics,61.0,Credit,UK,1,POS,1
TXN100596,11267.86,pos,food,7.0,Credit,usa,11,,1
TXN100597,5119.81,POS,Electronics,95.0,credit,usa,26,,1
TXN100598,6018.14,ONLINE,grocry,,Credit,Canada,30,,1
TXN100599,,POS,Electronics,10.0,credit,usa,-4,web,1
TXN100600,abc,POS,travel,3.0,credit,India,27,POS,1
TXN100601,205.73,pos,food,5.0,CREDIT,Canada,7,web,1
TXN100602,11962.78,pos,food,,credit,usa,15,web,1
TXN100603,6255.61,pos,Electronics,,debit,india,-4,web,1
TXN100604,,ATM,Electronics,86.0,debit,canada,-2,,0
TXN100605,9334.3,POS,groceries,66.0,CREDIT,UK,-4,,1
TXN100606,,online,Travel,8.0,Credit,USA,29,POS,1
TXN100607,,ATM,Travel,42.0,debit,USA,3,web,1
TXN100608,abc,pos,entertainment,,debit,India,-2,mobile,0
TXN100609,abc,pos,entertainment,3.0,Debit,UK,0,,1
TXN100610,599.51,pos,Electronics,,CREDIT,india,-1,,0
TXN100611,465.43,online,Travel,3.0,debit,india,-4,mobile,1
TXN100612,,pos,food,5.0,Credit,Canada,-4,web,1
TXN100613,6102.38,Online,Electronics,88.0,debit,UAE,24,web,1
TXN100614,124.32,ONLINE,grocry,1.0,debit,UAE,21,POS,1
TXN100615,1128.94,online,Electronics,91.0,debit,UAE,-1,POS,0
TXN100616,abc,Online,Travel,60.0,CREDIT,Canada,27,,0
TXN100617,13879.71,online,grocry,9.0,CREDIT,UAE,-2,web,1
TXN100618,abc,online,Travel,,Credit,UAE,12,POS,0
TXN100619,,ATM,grocry,7.0,Credit,USA,4,POS,1
TXN100620,,Online,entertainment,2.0,Credit,India,-5,mobile,1
TXN100621,,ONLINE,Electronics,,credit,UK,24,POS,0
TXN100622,1308.55,ATM,Travel,,Credit,India,8,mobile,0
TXN100623,12405.81,ATM,grocry,87.0,debit,USA,28,web,1
TXN100624,abc,ONLINE,electronics,10.0,credit,canada,-1,POS,1
TXN100625,14428.9,POS,entertainment,10.0,credit,Canada,9,POS,1
TXN100626,,ATM,Electronics,49.0,CREDIT,UK,30,web,0
TXN100627,5525.66,POS,food,,CREDIT,canada,-2,,1
TXN100628,abc,ATM,Electronics,62.0,Credit,Canada,30,POS,0
TXN100629,6636.94,POS,entertainment,3.0,Credit,USA,24,web,1
TXN100630,14827.01,online,grocry,40.0,credit,Canada,25,,1
TXN100631,,POS,travel,,credit,UAE,26,,0
TXN100632,554.15,online,entertainment,59.0,Debit,UAE,30,web,0
TXN100633,,ONLINE,electronics,6.0,debit,USA,30,,1
TXN100634,735.4,Online,grocry,29.0,Debit,UAE,10,,0
TXN100635,abc,online,grocry,93.0,CREDIT,UK,-5,mobile,0
TXN100636,abc,ATM,entertainment,92.0,Debit,Canada,19,mobile,0
TXN100637,995.61,Online,electronics,4.0,Debit,Canada,29,,1
TXN100638,,ATM,electronics,86.0,debit,UK,24,POS,0
TXN100639,11968.03,ATM,Travel,9.0,debit,UK,10,,1
TXN100640,375.01,ATM,food,22.0,CREDIT,Canada,8,POS,0
TXN100641,8771.56,POS,grocry,87.0,Debit,UAE,26,,1
TXN100642,1298.77,online,electronics,87.0,Debit,canada,-1,mobile,0
TXN100643,12132.23,Online,food,85.0,Credit,canada,-2,POS,1
TXN100644,abc,POS,Electronics,,CREDIT,usa,24,web,0
TXN100645,1417.58,online,travel,,Debit,UK,28,,0
TXN100646,9054.71,ATM,groceries,93.0,Credit,USA,25,,1
TXN100647,abc,Online,Travel,,debit,UK,26,web,0
TXN100648,1248.43,ONLINE,travel,5.0,credit,canada,29,mobile,1
TXN100649,,online,Travel,92.0,CREDIT,Canada,26,web,0
TXN100650,,POS,Electronics,9.0,debit,usa,25,POS,1
TXN100651,abc,ONLINE,food,93.0,credit,UAE,21,POS,0
TXN100652,5058.1,online,Electronics,,debit,Canada,1,,1
TXN100653,1439.75,POS,entertainment,8.0,CREDIT,canada,16,mobile,1
TXN100654,abc,pos,groceries,85.0,debit,USA,-2,,0
TXN100655,9289.52,ATM,electronics,86.0,Credit,canada,6,,1
TXN100656,6886.69,Online,grocry,85.0,Credit,UK,13,mobile,1
TXN100657,abc,ATM,Electronics,,credit,canada,20,POS,0
TXN100658,,Online,Travel,75.0,credit,USA,-3,,0
TXN100659,,Online,travel,90.0,CREDIT,usa,29,web,0
TXN100660,abc,ATM,Travel,,credit,usa,4,,1
TXN100661,13840.41,Online,entertainment,86.0,CREDIT,UAE,6,mobile,1
TXN100662,abc,pos,Travel,75.0,debit,usa,28,mobile,0
TXN100663,7741.49,ONLINE,groceries,10.0,debit,UAE,30,mobile,1
TXN100664,,pos,food,10.0,Credit,USA,25,mobile,1
TXN100665,,pos,travel,89.0,Debit,usa,24,web,0
TXN100666,abc,Online,travel,1.0,Credit,usa,29,POS,1
TXN100667,abc,ATM,electronics,89.0,credit,USA,-4,web,0
TXN100668,387.7,ATM,food,5.0,debit,India,25,,1
TXN100669,,ONLINE,electronics,,Credit,UAE,25,,0
TXN100670,abc,online,travel,3.0,credit,UK,-2,,1
TXN100671,154.85,pos,grocry,42.0,credit,USA,4,POS,1
TXN100672,218.24,online,grocry,6.0,Credit,UAE,18,POS,1
TXN100673,500.98,pos,travel,58.0,credit,usa,24,,0
TXN100674,217.04,Online,food,90.0,Credit,canada,21,mobile,0
TXN100675,abc,ONLINE,grocry,86.0,credit,USA,-4,,0
TXN100676,,Online,travel,57.0,CREDIT,UAE,26,mobile,0
TXN100677,13617.14,ATM,electronics,,debit,usa,27,POS,1
TXN100678,8230.53,Online,food,,debit,canada,25,web,1
TXN100679,,pos,Electronics,,Debit,India,-5,mobile,0
TXN100680,abc,pos,entertainment,79.0,CREDIT,Canada,4,,1
TXN100681,14129.54,Online,Electronics,3.0,debit,USA,22,mobile,1
TXN100682,5737.7,online,electronics,3.0,credit,USA,18,,1
TXN100683,abc,POS,food,64.0,CREDIT,usa,4,,1
TXN100684,1127.94,POS,food,93.0,Debit,india,22,POS,0
TXN100685,10215.01,ATM,Electronics,10.0,debit,UK,23,,1
TXN100686,,POS,electronics,,Credit,india,-5,,0
TXN100687,8354.72,ONLINE,electronics,2.0,Debit,USA,9,mobile,1
TXN100688,364.3,pos,entertainment,20.0,CREDIT,USA,27,web,0
TXN100689,abc,Online,grocry,39.0,Debit,UK,-1,,0
TXN100690,abc,Online,electronics,61.0,Credit,India,30,web,0
TXN100691,abc,POS,electronics,,credit,canada,28,mobile,0
TXN100692,,online,groceries,27.0,debit,usa,-3,web,0
TXN100693,abc,online,grocry,,CREDIT,UAE,24,,0
TXN100694,,POS,electronics,93.0,CREDIT,usa,-2,POS,0
TXN100695,1316.73,pos,groceries,65.0,Credit,usa,25,,0
TXN100696,,ATM,grocry,,credit,usa,-5,web,0
TXN100697,abc,pos,entertainment,86.0,debit,USA,17,web,0
TXN100698,,online,Travel,7.0,credit,India,-2,web,1
TXN100699,,online,travel,8.0,CREDIT,UK,-5,POS,1
TXN100700,,POS,entertainment,91.0,Debit,canada,30,web,0
TXN100701,11679.62,ONLINE,Travel,3.0,debit,Canada,26,mobile,1
TXN100702,14433.24,ATM,entertainment,58.0,Credit,India,13,,1
TXN100703,8480.86,ATM,groceries,85.0,CREDIT,usa,-2,,1
TXN100704,,pos,Travel,,CREDIT,UK,25,,0
TXN100705,,ATM,travel,62.0,credit,usa,-5,mobile,0
TXN100706,747.13,ATM,entertainment,85.0,debit,India,-2,mobile,0
TXN100707,297.36,ONLINE,entertainment,85.0,Credit,india,-3,web,0
TXN100708,11.22,online,groceries,93.0,CREDIT,UK,25,,0
TXN100709,293.03,pos,food,,CREDIT,UK,24,web,0
TXN100710,,ATM,travel,87.0,Credit,usa,2,,1
TXN100711,233.81,pos,food,92.0,Credit,India,20,,0
TXN100712,,ONLINE,groceries,35.0,Debit,usa,3,mobile,1
TXN100713,7619.95,online,grocry,,credit,UAE,-2,mobile,1
TXN100714,abc,ATM,entertainment,87.0,credit,UK,29,mobile,0
TXN100715,abc,POS,groceries,28.0,Credit,USA,28,web,0
TXN100716,8648.91,online,Travel,4.0,CREDIT,india,-4,,1
TXN100717,,POS,food,4.0,Credit,india,28,POS,1
TXN100718,,POS,entertainment,89.0,Debit,usa,19,,0
TXN100719,532.61,POS,electronics,93.0,Debit,canada,30,,0
TXN100720,5299.4,ONLINE,food,3.0,credit,India,21,POS,1
TXN100721,187.84,ATM,Travel,94.0,Credit,usa,12,,0
TXN100722,330.11,pos,food,90.0,Credit,India,1,POS,1
TXN100723,6240.93,pos,Travel,55.0,CREDIT,USA,-1,POS,1
TXN100724,200.93,pos,groceries,,credit,canada,-3,POS,0
TXN100725,abc,POS,groceries,,credit,Canada,19,mobile,0
TXN100726,abc,ATM,food,3.0,CREDIT,USA,22,mobile,1
TXN100727,abc,ONLINE,food,,credit,UK,30,,0
TXN100728,11682.35,pos,entertainment,89.0,debit,India,-3,mobile,1
TXN100729,13355.42,ATM,Electronics,,credit,India,-4,web,1
TXN100730,abc,ONLINE,entertainment,59.0,Credit,India,27,,0
TXN100731,308.52,ONLINE,food,28.0,Credit,UAE,3,,1
TXN100732,,ONLINE,travel,86.0,debit,India,-2,,0
TXN100733,abc,online,groceries,7.0,CREDIT,India,-4,,1
TXN100734,913.13,ATM,groceries,4.0,credit,USA,1,mobile,1
TXN100735,,POS,food,,Credit,UK,-3,,0
TXN100736,5031.07,pos,entertainment,5.0,CREDIT,usa,-4,web,1
TXN100737,,ONLINE,groceries,5.0,credit,Canada,-1,web,1
TXN100738,711.49,pos,travel,4.0,Credit,usa,30,POS,1
TXN100739,abc,ATM,entertainment,34.0,CREDIT,india,28,,0
TXN100740,729.11,Online,food,4.0,CREDIT,UAE,28,,1
TXN100741,12443.65,POS,grocry,,Debit,UK,-3,,1
TXN100742,abc,Online,groceries,55.0,debit,UAE,18,mobile,0
TXN100743,,ATM,electronics,5.0,CREDIT,UAE,-5,mobile,1
TXN100744,683.52,online,entertainment,91.0,credit,USA,-4,,0
TXN100745,12688.85,online,travel,27.0,CREDIT,India,1,,1
TXN100746,636.73,ONLINE,travel,,CREDIT,UK,21,,0
TXN100747,833.65,ONLINE,entertainment,,credit,UK,-2,,0
TXN100748,,ONLINE,food,,credit,USA,13,,0
TXN100749,abc,Online,travel,,credit,UAE,16,mobile,0
TXN100750,86.77,ONLINE,grocry,,CREDIT,USA,29,mobile,0
TXN100751,,Online,Electronics,89.0,credit,UAE,19,mobile,0
TXN100752,233.77,Online,Electronics,,debit,USA,-3,web,0
TXN100753,abc,pos,entertainment,,Credit,USA,30,web,0
TXN100754,12416.65,POS,entertainment,36.0,Debit,UAE,-3,mobile,1
TXN100755,13134.94,online,travel,,credit,india,1,POS,1
TXN100756,,ONLINE,groceries,3.0,CREDIT,canada,25,web,1
TXN100757,abc,POS,electronics,35.0,debit,canada,15,,0
TXN100758,abc,Online,Travel,,credit,USA,0,mobile,1
TXN100759,abc,Online,Electronics,,credit,USA,19,mobile,0
TXN100760,665.09,Online,Travel,8.0,Debit,India,-3,POS,1
TXN100761,,pos,Electronics,23.0,Credit,USA,-5,,0
TXN100762,5719.65,ATM,entertainment,,Debit,Canada,11,mobile,1
TXN100763,661.12,pos,grocry,26.0,credit,UAE,28,POS,0
TXN100764,abc,ONLINE,food,6.0,CREDIT,usa,25,,1
TXN100765,752.57,pos,grocry,55.0,credit,Canada,-3,mobile,0
TXN100766,abc,ATM,groceries,33.0,CREDIT,usa,29,mobile,0
TXN100767,9787.71,ONLINE,groceries,1.0,CREDIT,canada,15,mobile,1
TXN100768,5263.54,pos,food,,credit,canada,27,,1
TXN100769,826.57,pos,Travel,,credit,India,7,web,0
TXN100770,622.53,online,Electronics,70.0,Credit,UAE,-3,POS,0
TXN100771,abc,Online,food,48.0,credit,india,27,POS,0
TXN100772,,ATM,travel,93.0,Credit,india,10,mobile,0
TXN100773,,ONLINE,grocry,3.0,CREDIT,India,3,mobile,1
TXN100774,,online,groceries,89.0,Debit,canada,-5,,0
TXN100775,,POS,entertainment,,Credit,canada,-5,mobile,0
TXN100776,814.62,pos,Travel,5.0,credit,Canada,-1,mobile,1
TXN100777,abc,pos,entertainment,94.0,Credit,canada,14,POS,0
TXN100778,1200.39,Online,travel,39.0,Debit,india,-3,,0
TXN100779,abc,ONLINE,electronics,,credit,UAE,27,,0
TXN100780,330.67,ONLINE,Travel,2.0,CREDIT,india,8,web,1
TXN100781,224.62,Online,grocry,,Debit,Canada,1,mobile,1
TXN100782,abc,online,Travel,1.0,CREDIT,usa,2,,1
TXN100783,abc,ATM,food,7.0,credit,Canada,-3,POS,1
TXN100784,708.67,Online,Travel,20.0,credit,India,29,,0
TXN100785,12128.4,POS,groceries,60.0,credit,India,28,,1
TXN100786,1102.26,pos,groceries,,CREDIT,india,6,POS,0
TXN100787,abc,Online,entertainment,,debit,Canada,28,mobile,0
TXN100788,11533.3,POS,food,10.0,debit,UK,-3,POS,1
TXN100789,,pos,electronics,8.0,Credit,UAE,-4,POS,1
TXN100790,,ATM,grocry,26.0,Credit,usa,30,,0
TXN100791,,ATM,Electronics,86.0,CREDIT,usa,24,POS,0
TXN100792,,ATM,food,8.0,Debit,usa,28,POS,1
TXN100793,abc,POS,electronics,50.0,Credit,india,24,,0
TXN100794,,ONLINE,Travel,6.0,credit,India,26,,1
TXN100795,8473.46,online,travel,8.0,Credit,india,8,web,1
TXN100796,6410.03,pos,electronics,10.0,credit,UAE,-3,,1
TXN100797,9448.25,POS,travel,,debit,UAE,8,POS,1
TXN100798,abc,online,Electronics,2.0,Debit,Canada,29,,1
TXN100799,abc,online,food,9.0,Debit,USA,20,,1
TXN100800,14431.62,ONLINE,entertainment,,CREDIT,UK,28,web,1
TXN100801,5672.61,ATM,electronics,,Debit,India,27,web,1
TXN100802,abc,ATM,entertainment,94.0,Debit,UAE,9,POS,0
TXN100803,9471.73,ATM,food,92.0,credit,Canada,22,,1
TXN100804,,ATM,Electronics,5.0,debit,USA,26,POS,1
TXN100805,,POS,travel,,Credit,Canada,-5,,0
TXN100806,13756.22,ATM,grocry,94.0,Credit,USA,-5,mobile,1
TXN100807,abc,pos,grocry,1.0,CREDIT,India,27,web,1
TXN100808,abc,ONLINE,food,31.0,credit,USA,-5,,0
TXN100809,68.22,Online,Electronics,,debit,UK,23,mobile,0
TXN100810,,online,groceries,9.0,credit,canada,-1,POS,1
TXN100811,abc,ONLINE,entertainment,,debit,india,-5,,0
TXN100812,7844.23,POS,groceries,49.0,debit,India,18,,1
TXN100813,abc,ONLINE,electronics,2.0,Credit,UAE,18,,1
TXN100814,9735.15,online,entertainment,89.0,Credit,USA,-1,mobile,1
TXN100815,,pos,entertainment,,debit,usa,3,,1
TXN100816,195.29,Online,Electronics,,debit,UK,20,,0
TXN100817,630.13,POS,travel,93.0,Debit,Canada,-4,,0
TXN100818,abc,pos,travel,88.0,Credit,UK,-2,,0
TXN100819,272.94,ONLINE,Electronics,,CREDIT,usa,27,web,0
TXN100820,11363.44,ONLINE,groceries,89.0,debit,india,-1,POS,1
TXN100821,11415.99,online,electronics,4.0,CREDIT,usa,28,,1
TXN100822,abc,ATM,entertainment,3.0,Credit,usa,19,,1
TXN100823,1312.55,Online,entertainment,90.0,Debit,usa,-1,,0
TXN100824,abc,pos,grocry,10.0,CREDIT,UK,-1,POS,1
TXN100825,,ATM,Travel,,CREDIT,canada,6,,0
TXN100826,564.44,Online,entertainment,41.0,Debit,india,-5,,0
TXN100827,1382.74,ATM,travel,59.0,CREDIT,india,20,,0
TXN100828,,Online,entertainment,65.0,CREDIT,USA,29,web,0
TXN100829,,online,groceries,46.0,Debit,india,6,POS,0
TXN100830,abc,ATM,electronics,75.0,debit,canada,21,,0
TXN100831,7666.36,POS,groceries,,Credit,USA,-3,mobile,1
TXN100832,515.47,pos,entertainment,2.0,credit,UK,10,web,1
