transaction_id,amount,customer_age,hour,transaction_type,merchant_category,card_type,country,device,is_fraud
TXN100361,123.7,21.0,0,transfer,grocery,credit,Kenya,mobile,0
TXN100362,73.55,48.0,4,cash_withdrawal,travel,debit,Somalia,web,0
TXN100363,94.66,35.0,14,cash_withdrawal,travel,credit,Kenya,web,0
TXN100364,340.58,33.0,2,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN100365,58.55,57.0,0,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN100366,5770.778927831909,53.0,7,transfer,grocery,credit,Somalia,web,0
TXN100367,282.91,42.0,11,purchase,electronics,debit,Kenya,mobile,0
TXN100368,26.15,40.0,21,transfer,electronics,debit,Somalia,web,0
TXN100369,8.63,29.0,18,purchase,telecom,debit,Somalia,mobile,0
TXN100370,12.75,51.0,11,purchase,grocery,debit,Kenya,Web,0
TXN100371,11.809226710391965,53.0,3,purchase,grocery,credit,Somalia,web,1
TXN100372,11.9,54.0,0,transfer,travel,credit,Ethiopia,web,0
TXN100373,137.86,20.0,18,transfer,electronics,debit,Somalia,web,0
TXN100374,8.86,,5,transfer,grocery,debit,Somalia,mobile,0
TXN100375,46.1,70.0,7,transfer,travel,credit,Djibouti,mobile,0
TXN100376,223.62,35.0,3,transfer,grocery,credit,Somalia,web,0
TXN100377,2.83,60.0,4,purchase,electronics,debit,Kenya,web,0
TXN100378,202.14,52.0,21,transfer,travel,credit,Somalia,mobile,0
TXN100379,39.73,74.0,6,purchase,grocery,credit,Somalia,web,0
TXN100380,15.09,72.0,22,transfer,telecom,credit,Kenya,web,0
TXN100381,143.18,,3,transfer,grocery,credit,Somalia,Web,0
TXN100382,118.97,58.0,19,cash_withdrawal,electronics,debit,Ethiopia,mobile,0
TXN100383,251.93,31.0,3,purchase,telecom,credit,Somalia,web,0
TXN100384,159.4,21.0,14,transfer,grocery,debit,Somalia,WEB,0
TXN100385,195.24,46.0,20,transfer,grocery,debit,Kenya,mobile,0
TXN100386,39.76,58.0,4,transfer,travel,debit,Somalia,web,0
TXN100387,23.44,62.0,23,cash_withdrawal,,credit,Somalia,mobile ,0
TXN100388,166.65,97.0,8,purchase,grocery,credit,Ethiopia,mobile,0
TXN100389,197.31,32.0,1,transfer,grocery,debit,Kenya,web,0
TXN100390,13612.428314330244,45.0,6,transfer,grocery,credit,Somalia,mobile,0
TXN100391,9617.259154113508,59.0,16,transfer,electronics,debit,Kenya,mobile,0
TXN100392,55.83,33.0,15,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN100393,179.75,29.0,16,transfer,electronics,credit,Somalia,mobile,0
TXN100394,50.01,69.0,19,purchase,travel,credit,Somalia,mobile ,0
TXN100395,320.42,22.0,22,purchase,travel,credit,Somalia,web,0
TXN100396,234.58,51.0,1,purchase,electronics,debit,Ethiopia,mobile,0
TXN100397,67.24,59.0,-2,purchase,grocery,debit,Kenya,Web,0
TXN100398,166.77,18.0,1,transfer,,credit,Ethiopia,mobile,0
TXN100399,168.56,,0,cash_withdrawal,telecom,debit,Ethiopia,web,0
TXN100400,13.06,49.0,1,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN100401,279.41,43.0,22,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN100402,84.44,34.0,8,transfer,grocery,credit,Somalia,mobile,0
TXN100403,210.16,65.0,21,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN100404,46.29,44.0,1,purchase,travel,credit,Kenya,web,0
TXN100405,271.05,41.0,14,transfer,telecom,debit,Kenya,web,0
TXN100406,59.16,52.0,9,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN100407,1.31,63.0,14,purchase,travel,debit,Somalia,web,0
TXN100408,282.95,59.0,9,purchase,electronics,debit,Kenya,web,0
TXN100409,11.49,71.0,22,transfer,telecom,debit,Somalia,web,0
TXN100410,46.16,56.0,16,transfer,grocery,credit,Somalia,mobile,0
TXN100411,359.64,43.0,8,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN100412,360.95,,17,cash_withdrawal,grocery,credit,Somalia,Web,0
TXN100413,102.24,55.0,3,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN100414,119.91,40.0,8,transfer,travel,credit,Somalia,Mobile,0
TXN100415,71.4,39.0,15,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN100416,41.64,21.0,3,cash_withdrawal,travel,credit,Kenya,web,0
TXN100417,47.82,66.0,15,purchase,electronics,credit,Somalia,web,0
TXN100418,133.96,26.0,18,purchase,telecom,credit,Somalia,web,0
TXN100419,167.5,21.0,0,purchase,telecom,credit,Somalia,,0
TXN100420,188.18,24.0,22,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN100421,187.06,40.0,5,transfer,electronics,credit,Somalia,mobile,0
TXN100422,11.48,19.0,9,purchase,grocery,debit,Kenya,mobile,0
TXN100423,81.85,66.0,15,transfer,grocery,debit,Kenya,Mobile,0
TXN100424,5454.586918052208,41.0,3,cash_withdrawal,travel,debit,Kenya,mobile,0
TXN100425,95.7,57.0,21,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN100426,12762.808308635656,72.0,21,purchase,,debit,Kenya,mobile,0
TXN100427,262.39,48.0,12,transfer,electronics,credit,Somalia,mobile,0
TXN100428,51.86,64.0,15,purchase,,credit,Ethiopia,mobile,0
TXN100429,14.94,48.0,19,cash_withdrawal,,credit,Ethiopia,web,0
TXN100430,18.52,64.0,5,transfer,grocery,credit,Kenya,web,0
TXN100431,1235.7269869143377,97.0,2,purchase,electronics,credit,Kenya,web,1
TXN100432,115.55,65.0,23,cash_withdrawal,electronics,debit,Somalia,WEB,0
TXN100433,12.79,68.0,2,purchase,travel,debit,Somalia,mobile,0
TXN100434,10.54,60.0,19,transfer,,credit,Ethiopia,mobile,0
TXN100435,144.87,,9,transfer,telecom,debit,Somalia,mobile,0
TXN100436,9.07,72.0,0,transfer,electronics,debit,Somalia,web,0
TXN100437,207.02,41.0,19,transfer,travel,credit,Ethiopia,mobile,0
TXN100438,147.0,66.0,10,transfer,,credit,Kenya,web,0
TXN100439,10.18,43.0,11,purchase,electronics,debit,Somalia,web,0
TXN100440,10.64,33.0,13,purchase,grocery,debit,Somalia,WEB,0
TXN100441,517.86,74.0,7,purchase,grocery,credit,Somalia,web,0
TXN100442,56.26,64.0,10,purchase,telecom,debit,Kenya,mobile,0
TXN100443,55.57,30.0,3,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN100444,201.07,32.0,6,cash_withdrawal,travel,debit,Ethiopia,web,0
TXN100445,353.06,,9,purchase,electronics,debit,Kenya,mobile,0
TXN100446,512.25,21.0,18,cash_withdrawal,travel,credit,Somalia,,0
TXN100447,167.99,33.0,3,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN100448,56.64,47.0,1,transfer,travel,credit,Somalia,web,0
TXN100449,10.46,61.0,20,purchase,electronics,debit,Ethiopia,web,0
TXN100450,180.15,47.0,17,cash_withdrawal,electronics,debit,Somalia,web,0
TXN100451,98.08,53.0,13,cash_withdrawal,telecom,credit,Ethiopia,web,0
TXN100452,66.24,20.0,15,purchase,grocery,debit,Somalia,web,0
TXN100453,284.19,39.0,21,transfer,grocery,credit,Somalia,web,yes
TXN100454,14.15,66.0,10,purchase,travel,credit,Ethiopia,web,0
TXN100455,81.42,39.0,9,transfer,electronics,debit,Somalia,mobile,0
TXN100456,1.37,67.0,16,cash_withdrawal,electronics,credit,Kenya,Web,0
TXN100457,75.88,74.0,13,transfer,grocery,credit,Somalia,Mobile,0
TXN100458,6.95,67.0,21,transfer,travel,credit,Ethiopia,web,0
TXN100459,15.18,72.0,3,purchase,telecom,debit,Ethiopia,mobile,0
TXN100460,15.0,66.0,18,cash_withdrawal,telecom,credit,Ethiopia,mobile,0
TXN100461,125.71,29.0,1,purchase,telecom,credit,Somalia,,0
TXN100462,164.47,72.0,6,purchase,electronics,debit,Somalia,mobile,0
TXN100463,105.07,38.0,8,cash_withdrawal,travel,credit,Somalia,,0
TXN100464,392.97,73.0,18,purchase,grocery,credit,Somalia,web,0
TXN100465,56.38,,15,purchase,electronics,credit,Kenya,web,0
TXN100466,40.38,48.0,21,transfer,electronics,debit,Somalia,Mobile,0
TXN100467,243.54,61.0,15,purchase,telecom,debit,Somalia,web,0
TXN100468,30.37,48.0,17,cash_withdrawal,travel,debit,Kenya,web,0
TXN100469,396.34,40.0,22,purchase,travel,debit,Ethiopia,web,0
TXN100470,1.47,71.0,20,transfer,telecom,debit,Djibouti,web,0
TXN100471,420.3,70.0,20,purchase,telecom,debit,Somalia,web,no
TXN100472,5.29,37.0,10,purchase,telecom,credit,Somalia,web,0
TXN100473,266.13,,6,purchase,electronics,debit,Somalia,web,0
TXN100474,90.02,40.0,8,transfer,electronics,debit,Somalia,mobile,0
TXN100475,594.82,45.0,3,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN100476,9.2,33.0,12,cash_withdrawal,,debit,Djibouti,mobile,0
TXN100477,96.85,54.0,3,transfer,grocery,credit,Somalia,mobile,0
TXN100478,418.03,38.0,18,transfer,travel,credit,Somalia,mobile,0
TXN100479,88.85,32.0,1,purchase,telecom,debit,Somalia,web,0
TXN100480,119.12,,8,cash_withdrawal,telecom,credit,Somalia,web,0
TXN100481,142.79,67.0,11,transfer,electronics,debit,Somalia,mobile,0
TXN100482,72.74,54.0,1,cash_withdrawal,grocery,credit,Somalia,WEB,0
TXN100483,118.52,30.0,5,purchase,,debit,Somalia,mobile,0
TXN100484,105.34,,4,transfer,travel,debit,Somalia,web,0
TXN100485,277.71,47.0,4,cash_withdrawal,telecom,debit,Somalia,web,0
TXN100486,5.58,62.0,19,cash_withdrawal,electronics,debit,Kenya,,0
TXN100487,39.58,35.0,21,purchase,electronics,credit,Somalia,mobile,0
TXN100488,360.48,31.0,4,transfer,grocery,debit,Somalia,mobile,0
TXN100489,265.16,53.0,3,cash_withdrawal,travel,credit,Ethiopia,,0
TXN100490,72.98,53.0,8,purchase,travel,credit,Somalia,mobile,0
TXN100491,116.15,37.0,21,cash_withdrawal,telecom,credit,Kenya,web,0
TXN100492,38.98,69.0,9,purchase,travel,debit,Ethiopia,Web,0
TXN100493,8258.828045774964,36.0,15,cash_withdrawal,telecom,credit,Somalia,web,0
TXN100494,74.77,,9,cash_withdrawal,telecom,credit,Ethiopia,mobile,0
TXN100495,52.31,61.0,9,purchase,grocery,credit,Ethiopia,mobile,0
TXN100496,105.15,24.0,18,transfer,,debit,Somalia,mobile,0
TXN100497,9.71,,9,purchase,electronics,credit,Ethiopia,mobile,0
TXN100498,11953.797125684523,61.0,5,transfer,telecom,debit,Somalia,mobile,0
TXN100499,514.06,70.0,16,cash_withdrawal,telecom,credit,Somalia,web,0
TXN100500,9639.642824923234,21.0,4,cash_withdrawal,telecom,credit,Ethiopia,mobile,0
TXN100501,92.17,,5,purchase,travel,debit,Ethiopia,mobile,0
TXN100502,44.45,19.0,23,purchase,travel,debit,Kenya,mobile,0
TXN100503,201.71,22.0,14,transfer,,credit,Somalia,Web,0
TXN100504,138.52,72.0,18,transfer,telecom,debit,Somalia,web,0
TXN100505,21.3,27.0,17,transfer,electronics,credit,Kenya,web,0
TXN100506,290.2,49.0,3,purchase,electronics,credit,Somalia,web,0
TXN100507,207.48,59.0,7,cash_withdrawal,travel,debit,Djibouti,web,0
TXN100508,359.01,,15,purchase,,debit,Somalia,WEB,0
TXN100509,155.23,30.0,23,cash_withdrawal,telecom,debit,Somalia,web,0
TXN100510,114.05,56.0,18,purchase,travel,credit,Somalia,mobile,0
TXN100511,65.0,22.0,19,purchase,travel,credit,Somalia,mobile,0
TXN100512,323.88,27.0,2,transfer,telecom,credit,Kenya,mobile,0
TXN100513,241.25,27.0,9,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN100514,5.55,55.0,1,purchase,telecom,debit,Kenya,,0
TXN100515,3.21,44.0,3,purchase,,debit,Somalia,web,0
TXN100516,56.68,68.0,5,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN100517,199.64,38.0,10,purchase,travel,debit,Kenya,Mobile,0
TXN100518,523.71,,13,cash_withdrawal,travel,debit,Somalia,web,0
TXN100519,19.56,18.0,15,transfer,travel,credit,Kenya,,0
TXN100520,108.21,45.0,20,transfer,grocery,debit,Kenya,mobile,0
TXN100521,57.54,66.0,18,cash_withdrawal,electronics,debit,Kenya,web,0
TXN100522,420.45,56.0,1,transfer,telecom,credit,Somalia,mobile,0
TXN100523,221.51,31.0,16,cash_withdrawal,grocery,credit,Ethiopia,web,0
TXN100524,218.66,38.0,8,purchase,electronics,credit,Djibouti,web,0
TXN100525,75.89,47.0,16,purchase,travel,credit,Somalia,mobile,0
TXN100526,64.3,,26,cash_withdrawal,travel,credit,Kenya,,0
TXN100527,38.33,66.0,6,purchase,telecom,credit,Somalia,mobile,0
TXN100528,6.96,26.0,21,transfer,telecom,debit,Somalia,web,0
TXN100529,240.05,34.0,22,purchase,electronics,debit,Somalia,web,0
TXN100530,201.13,,18,purchase,,credit,Djibouti,web,0
TXN100531,980.69,74.0,2,cash_withdrawal,telecom,credit,Kenya,web,0
TXN100532,683.38,48.0,0,transfer,electronics,debit,Somalia,WEB,0
TXN100533,97.28,69.0,3,purchase,telecom,credit,Somalia,mobile,0
TXN100534,175.83,57.0,17,purchase,travel,credit,Ethiopia,web,yes
TXN100535,347.54,55.0,7,cash_withdrawal,telecom,debit,Somalia,web,0
TXN100536,227.37,60.0,18,cash_withdrawal,grocery,debit,Somalia,web,0
TXN100537,34.1,36.0,22,transfer,telecom,credit,Ethiopia,web,0
TXN100538,71.86,53.0,22,purchase,telecom,credit,Kenya,web,0
TXN100539,16.6,67.0,5,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN100540,369.63,50.0,0,cash_withdrawal,grocery,credit,Somalia,web,0
TXN100541,111.82,30.0,7,cash_withdrawal,grocery,debit,Ethiopia,web,0
TXN100542,31.15,31.0,0,transfer,,debit,Ethiopia,web,0
TXN100543,133.66,73.0,18,cash_withdrawal,,credit,Somalia,web,0
TXN100544,115.52,50.0,10,transfer,electronics,debit,Somalia,mobile ,0
TXN100545,53.21,46.0,20,transfer,grocery,debit,Somalia,Mobile,0
TXN100546,14.46,60.0,23,purchase,travel,debit,Somalia,web,0
TXN100547,133.61,66.0,14,purchase,telecom,credit,Kenya,mobile,0
TXN100548,88.15,53.0,22,transfer,electronics,credit,Somalia,web,0
TXN100549,177.58,,10,purchase,travel,credit,Kenya,web,0
TXN100550,88.12,27.0,18,purchase,telecom,debit,Kenya,Web,0
TXN100551,229.41,48.0,20,cash_withdrawal,telecom,debit,Kenya,mobile,0
TXN100552,96.33,23.0,9,purchase,travel,credit,Ethiopia,web,0
TXN100553,98.77,74.0,26,transfer,,debit,Somalia,mobile,no
TXN100554,251.13,18.0,11,purchase,grocery,debit,Somalia,web,0
TXN100555,62.0,24.0,0,cash_withdrawal,travel,credit,Kenya,mobile,0
TXN100556,17.27,44.0,23,transfer,electronics,debit,Ethiopia,WEB,0
TXN100557,3.5,38.0,6,purchase,grocery,debit,Somalia,mobile,0
TXN100558,168.85,45.0,16,transfer,telecom,debit,Ethiopia,,0
TXN100559,116.21,,9,purchase,telecom,debit,Somalia,mobile,0
TXN100560,146.12,73.0,5,cash_withdrawal,electronics,debit,Somalia,web,0
TXN100561,112.93380879229838,63.0,23,purchase,,debit,Somalia,web,1
TXN100562,17.59,40.0,17,transfer,grocery,credit,Djibouti,web,0
TXN100563,1.76,,4,transfer,electronics,credit,Somalia,web,0
TXN100564,51.8,,17,transfer,grocery,debit,Somalia,web,0
TXN100565,106.97,55.0,16,purchase,electronics,credit,Djibouti,mobile,0
TXN100566,59.76,71.0,21,purchase,travel,credit,Kenya,web,0
TXN100567,69.04,42.0,15,purchase,telecom,credit,Ethiopia,mobile,0
TXN100568,281.41,45.0,7,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN100569,51.37,22.0,23,cash_withdrawal,travel,credit,Somalia,web,0
TXN100570,86.58,73.0,12,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN100571,183.7,38.0,23,transfer,travel,credit,Kenya,web,0
TXN100572,60.61,35.0,15,transfer,grocery,credit,Kenya,mobile,0
TXN100573,116.77,64.0,10,transfer,electronics,debit,Kenya,web,0
TXN100574,237.98,23.0,5,transfer,electronics,credit,Kenya,mobile,0
TXN100575,358.34,74.0,2,transfer,telecom,debit,Somalia,web,0
TXN100576,19.09,46.0,0,purchase,,credit,Kenya,mobile,0
TXN100577,313.4,36.0,17,transfer,electronics,credit,Somalia,Web,0
TXN100578,81.3,50.0,4,purchase,grocery,credit,Somalia,mobile,0
TXN100579,35.85,18.0,12,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN100580,73.75,62.0,9,cash_withdrawal,electronics,debit,Kenya,mobile,no
TXN100581,469.64,20.0,4,cash_withdrawal,grocery,debit,Ethiopia,web,0
TXN100582,81.42,59.0,13,cash_withdrawal,electronics,credit,Somalia,web,0
TXN100583,47.83,38.0,16,cash_withdrawal,telecom,debit,Somalia,web,0
TXN100584,120.42,52.0,0,transfer,,credit,Somalia,web,0
TXN100585,32.96,,1,transfer,telecom,debit,Ethiopia,web,0
TXN100586,9.47,57.0,6,transfer,travel,debit,Kenya,mobile,0
TXN100587,16.56,20.0,9,cash_withdrawal,telecom,debit,Djibouti,web,0
TXN100588,16.44,,19,cash_withdrawal,,credit,Ethiopia,mobile,0
TXN100589,19.77,,6,purchase,telecom,debit,Somalia,mobile,0
TXN100590,17.94,55.0,23,transfer,telecom,debit,Somalia,mobile,0
TXN100591,122.89,62.0,15,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN100592,24.09,72.0,4,cash_withdrawal,telecom,credit,Somalia,WEB,0
TXN100593,50.9,37.0,11,cash_withdrawal,electronics,credit,Somalia,web,0
TXN100594,272.52,69.0,16,purchase,grocery,debit,Somalia,web,0
TXN100595,77.09,61.0,15,cash_withdrawal,grocery,debit,Kenya,web,0
TXN100596,132.15,62.0,19,purchase,grocery,debit,Somalia,web,0
TXN100597,22.7,51.0,15,purchase,telecom,debit,Somalia,web,0
TXN100598,25.63,38.0,18,transfer,grocery,debit,Kenya,web,0
TXN100599,5.01,73.0,14,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN100600,22.21,72.0,11,purchase,travel,credit,Kenya,web,0
TXN100601,39.19,65.0,20,cash_withdrawal,telecom,debit,Kenya,web,0
TXN100602,23.38,40.0,9,transfer,grocery,debit,Somalia,web,0
TXN100603,11.15,23.0,21,transfer,electronics,debit,Kenya,web,0
TXN100604,15.43,68.0,1,purchase,,credit,Somalia,web,0
TXN100605,74.12,70.0,6,transfer,travel,debit,Somalia,mobile,0
TXN100606,27.73,30.0,12,transfer,telecom,credit,Somalia,mobile,0
TXN100607,54.36,,2,transfer,telecom,debit,Djibouti,mobile,0
TXN100608,84.0,40.0,14,cash_withdrawal,telecom,credit,Somalia,web,0
TXN100609,140.69,,0,cash_withdrawal,telecom,credit,Somalia,web,0
TXN100610,4.81,,2,purchase,telecom,credit,Ethiopia,web,0
TXN100611,192.78,19.0,9,purchase,grocery,debit,Somalia,mobile,0
TXN100612,118.63,36.0,14,transfer,grocery,credit,Somalia,mobile,0
TXN100613,10.24,36.0,21,transfer,grocery,debit,Ethiopia,web,0
TXN100614,248.18,,5,purchase,electronics,credit,Somalia,web,0
TXN100615,304.4,24.0,19,transfer,grocery,debit,Kenya,mobile,0
TXN100616,7.56,71.0,14,purchase,telecom,credit,Kenya,mobile,0
TXN100617,38.9,59.0,23,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN100618,196.91,59.0,20,transfer,electronics,debit,Djibouti,web,0
TXN100619,165.52,37.0,6,transfer,electronics,credit,Ethiopia,mobile,0
TXN100620,24.48,26.0,20,transfer,travel,debit,Kenya,web,0
TXN100621,28.19,34.0,4,cash_withdrawal,electronics,credit,Ethiopia,web,0
TXN100622,55.53,44.0,3,cash_withdrawal,travel,credit,Ethiopia,web,0
TXN100623,79.52,,21,transfer,grocery,debit,Djibouti,mobile,0
TXN100624,115.56,19.0,17,purchase,telecom,debit,Kenya,mobile,0
TXN100625,55.24,53.0,2,cash_withdrawal,,debit,Somalia,mobile,0
TXN100626,74.51,36.0,16,transfer,travel,credit,Kenya,mobile,0
TXN100627,165.15,34.0,17,transfer,travel,debit,Somalia,WEB,0
TXN100628,4.48,22.0,17,cash_withdrawal,electronics,debit,Somalia,web,0
TXN100629,34.91,56.0,23,purchase,electronics,credit,Somalia,web,0
TXN100630,149.94,35.0,23,transfer,,debit,Ethiopia,mobile,0
TXN100631,270.69,70.0,1,purchase,travel,debit,Somalia,mobile,0
TXN100632,86.01,71.0,12,purchase,grocery,credit,Kenya,web,0
TXN100633,91.14,24.0,21,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN100634,13.6,34.0,14,transfer,electronics,credit,Somalia,web,0
TXN100635,71.18,,4,transfer,grocery,credit,Kenya,mobile,0
TXN100636,91.27,53.0,2,purchase,electronics,credit,Kenya,web,0
TXN100637,33.32,57.0,4,cash_withdrawal,electronics,debit,Ethiopia,web,0
TXN100638,37.64,62.0,4,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN100639,56.84,21.0,4,cash_withdrawal,travel,credit,Somalia,web,0
TXN100640,2.43,55.0,2,purchase,electronics,credit,Kenya,mobile,0
TXN100641,46.65,42.0,2,purchase,telecom,debit,Somalia,web,0
TXN100642,28.51,22.0,19,transfer,,debit,Somalia,mobile,0
TXN100643,47.61,47.0,22,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN100644,15.31,,17,purchase,grocery,debit,Kenya,mobile,0
TXN100645,265.45,21.0,19,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN100646,108.05,41.0,3,purchase,telecom,credit,Kenya,web,0
TXN100647,136.4,46.0,0,transfer,grocery,credit,Djibouti,mobile,0
TXN100648,186.81,26.0,15,cash_withdrawal,,debit,Kenya,mobile,0
TXN100649,82.8,5.0,7,purchase,travel,credit,Somalia,mobile,0
TXN100650,10.91,68.0,16,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN100651,92.43,41.0,7,purchase,travel,debit,Somalia,web,0
TXN100652,106.07,31.0,6,purchase,grocery,debit,Somalia,mobile,0
TXN100653,164.19,,7,purchase,grocery,credit,Somalia,web,0
TXN100654,67.8,,20,cash_withdrawal,telecom,credit,Somalia,web,0
TXN100655,16.38,59.0,23,purchase,telecom,credit,Kenya,mobile,0
TXN100656,40.05,74.0,11,transfer,travel,credit,Ethiopia,mobile ,0
TXN100657,54.13,36.0,15,cash_withdrawal,electronics,debit,Ethiopia,mobile,0
TXN100658,124.59,29.0,11,transfer,telecom,credit,Somalia,WEB,0
TXN100659,101.49,35.0,18,transfer,grocery,debit,Kenya,web,0
TXN100660,52.82,34.0,9,cash_withdrawal,travel,debit,Somalia,Web,0
TXN100661,516.74,47.0,6,purchase,travel,debit,Kenya,mobile ,0
TXN100662,111.7,,11,transfer,travel,debit,Somalia,web,0
TXN100663,32.5,,19,cash_withdrawal,grocery,debit,Ethiopia,,0
TXN100664,12.88,,4,purchase,telecom,debit,Ethiopia,web,0
TXN100665,19.91,40.0,15,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN100666,33.88,34.0,8,cash_withdrawal,travel,credit,Kenya,mobile,0
TXN100667,21.02,18.0,6,cash_withdrawal,grocery,credit,Kenya,,0
TXN100668,24.78,32.0,19,purchase,telecom,debit,Somalia,mobile,0
TXN100669,40.27,49.0,21,transfer,telecom,credit,Kenya,mobile,0
TXN100670,22.85,26.0,13,transfer,electronics,credit,Kenya,mobile,0
TXN100671,272.49,32.0,10,cash_withdrawal,travel,credit,Ethiopia,web,0
TXN100672,10.04,45.0,6,cash_withdrawal,grocery,credit,Kenya,web,0
TXN100673,89.21,41.0,9,purchase,telecom,debit,Kenya,,0
TXN100674,63.4,,8,cash_withdrawal,grocery,credit,Ethiopia,,0
TXN100675,484.64,39.0,3,cash_withdrawal,telecom,debit,Djibouti,mobile,0
TXN100676,14.26,44.0,15,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN100677,60.87,36.0,9,transfer,travel,credit,Somalia,mobile,0
TXN100678,418.69,62.0,18,cash_withdrawal,electronics,credit,Kenya,mobile,0
TXN100679,240.75,29.0,23,transfer,telecom,debit,Djibouti,web,0
TXN100680,203.84,37.0,26,purchase,grocery,debit,Somalia,mobile,0
TXN100681,35.79,18.0,8,purchase,telecom,credit,Somalia,Web,0
TXN100682,22.49,38.0,12,transfer,grocery,credit,Somalia,web,0
TXN100683,132.55,66.0,0,transfer,electronics,debit,Kenya,web,0
TXN100684,318.05,62.0,1,transfer,telecom,credit,Ethiopia,web,0
TXN100685,97.64,18.0,12,transfer,travel,debit,Somalia,web,0
TXN100686,101.73,27.0,23,cash_withdrawal,grocery,debit,Somalia,web,0
TXN100687,39.42,64.0,26,transfer,travel,debit,Ethiopia,web,0
TXN100688,176.1,,6,transfer,electronics,debit,Somalia,mobile,0
TXN100689,24.85,56.0,15,transfer,electronics,credit,Ethiopia,web,0
TXN100690,46.93,39.0,18,cash_withdrawal,,debit,Somalia,mobile,0
TXN100691,66.5,35.0,6,cash_withdrawal,telecom,debit,Kenya,,0
